39167,28312,29519,28257,29175,21606,6068
39168,29450,29809,29450,29670,17198,7962
39169,29439,29597,29374,29523,9026,8666
39170,29457,29506,29026,29042,9190,9566
39171,29411,29482,29218,29389,14140,10736
39174,29385,29440,29257,29285,6046,11042
39175,28931,28981,28669,28777,12742,11870
39176,29252,29262,28974,28977,9230,12292
39177,29692,30239,29544,30239,19804,14856
39178,30240,31489,30108,31372,62900,18620
39181,31538,32183,31538,32180,34082,21114
39182,32848,33861,31985,32706,132998,27646
39183,32796,32946,32030,32370,118144,29340
39184,32502,33172,32350,32938,114138,32888
39185,31980,32241,31577,31692,59808,29552
39188,32020,32341,31839,32224,59672,31364
39189,32079,32612,31833,32142,76410,32702
39190,33566,33567,33377,33561,25508,31066
39191,33762,33995,31589,32766,146222,32622
39192,32994,33073,31969,32933,129208,32214
39195,33258,33631,32403,32825,110814,34920
39196,33950,34070,33442,34024,102662,38560
39197,33312,33450,32843,33041,125850,36504
39198,33341,33468,33098,33285,67730,37978
39199,32472,32669,32141,32253,73880,34952
39202,32289,32752,32110,32667,50978,32224
39210,33693,33694,33693,33694,658,31922
39211,35654,35654,34484,34553,100186,39332
39212,34170,34735,34107,34703,110314,43922
39213,33792,33988,33206,33314,87832,39636
39216,33851,33869,33319,33400,72970,39144
39217,32584,32584,32238,32239,59588,35242
39218,32279,32470,31451,31863,93018,34520
39219,30537,31034,30534,30534,62726,30054
39220,29732,30142,28931,29367,139704,29290
39223,29538,30724,29538,30723,58256,26842
39224,31363,32006,30796,30943,140848,29712
39225,30147,30386,29974,30175,74398,29470
39226,29953,30626,29953,30616,91886,32924
39227,29344,29886,29315,29822,61948,30476
39230,30686,30689,30686,30689,2336,28920
39231,31239,31239,30203,30266,64832,29678
39232,30244,30667,30025,30153,76866,28308
39233,30381,30795,30331,30733,55730,30168
39234,31041,31130,30561,30709,57082,29830
39237,30675,30767,30269,30269,43406,30052
39238,30617,30878,30566,30743,56942,31628
39239,30463,30693,30401,30526,35208,30202
39240,30217,30340,29945,30055,43598,28392
39241,30065,30159,29747,29852,35160,28120
39244,29885,30186,29689,30186,53008,30970
39245,30416,30439,29882,29886,37382,28784
39246,29825,29976,29725,29890,21938,27516
39247,29926,29956,29655,29688,18912,28816
39248,29779,29821,28822,28851,50698,27520
39251,29030,29304,28782,29276,51534,28270
39252,28952,28952,28601,28742,38768,27894
39253,28601,29020,28587,28892,40074,27854
39254,28802,28871,28694,28803,24042,27264
39255,28408,28478,28094,28134,45980,29558
39258,28180,28214,27074,27077,63402,35086
39259,27230,27238,26435,26473,113528,36506
39260,25871,25903,25593,25594,48934,38054
39261,25407,26571,25310,26551,207860,41804
39262,26487,26981,25890,26719,267496,42876
39265,26469,26744,26184,26612,174114,42494
39266,27131,27537,27005,27537,123882,40806
39267,27247,27428,26626,26695,193778,45724
39268,26905,27012,26537,26716,162444,45606
39269,26583,26607,26183,26306,119510,46588
39272,26393,27065,26374,26973,117906,42794
39273,26836,26910,26535,26572,120210,44570
39274,26517,26517,26238,26377,92444,44096
39275,26894,26945,26577,26934,83514,39742
39276,27002,27306,26827,27204,84744,38540
39279,27246,27384,27035,27082,87322,39566
39280,26808,27012,26722,26993,55046,38926
39281,26931,27447,26920,27346,77172,41156
39282,27333,27526,27262,27401,71360,41226
39283,27800,28466,27800,28466,86090,38802
39286,28826,29860,28619,29221,154590,39660
39287,28918,28997,28439,28521,158328,36032
